| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                   | remediation                                                                                      | metadata                                                       | cache_key                                                                    |
| === RECORD COUNTS === | conversation_participants | 6            |
| === RECORD COUNTS === | messages                  | 35           |


| section            | schemaname | tablename                 | rls_enabled |
| ------------------ | ---------- | ------------------------- | ----------- |
| === RLS STATUS === | public     | conversation_participants | true        |
| === RLS STATUS === | public     | conversations             | true        |
| === RLS STATUS === | public     | messages                  | true        |


| section              | schemaname | tablename                 | policyname                         | permissive | roles    | cmd    | using_expression                                                                                                                                                                                                                 | with_check_expression                                                                                                                                                                                                                                         |
| -------------------- | ---------- | ------------------------- | ---------------------------------- | ---------- | -------- | ------ | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- | ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
| === RLS POLICIES === | public     | conversation_participants | manage_participants                | PERMISSIVE | {public} | INSERT | null                                                                                                                                                                                                                             | ((user_id = ( SELECT auth.uid() AS uid)) OR (EXISTS ( SELECT 1
   FROM conversation_participants cp
  WHERE ((cp.conversation_id = conversation_participants.conversation_id) AND (cp.user_id = ( SELECT auth.uid() AS uid))))))                              |
| === RLS POLICIES === | public     | conversation_participants | view_participants                  | PERMISSIVE | {public} | SELECT | ((user_id = ( SELECT auth.uid() AS uid)) OR (EXISTS ( SELECT 1
   FROM conversation_participants cp
  WHERE ((cp.conversation_id = conversation_participants.conversation_id) AND (cp.user_id = ( SELECT auth.uid() AS uid)))))) | null                                                                                                                                                                                                                                                          |
| === RLS POLICIES === | public     | conversations             | Users can access own conversations | PERMISSIVE | {public} | ALL    | (EXISTS ( SELECT 1
   FROM conversation_participants
  WHERE ((conversation_participants.conversation_id = conversation_participants.id) AND (conversation_participants.user_id = ( SELECT auth.uid() AS uid)))))                | null                                                                                                                                                                                                                                                          |
| === RLS POLICIES === | public     | messages                  | read_own_messages                  | PERMISSIVE | {public} | SELECT | (EXISTS ( SELECT 1
   FROM conversation_participants
  WHERE ((conversation_participants.conversation_id = messages.conversation_id) AND (conversation_participants.user_id = ( SELECT auth.uid() AS uid)))))                    | null                                                                                                                                                                                                                                                          |
| === RLS POLICIES === | public     | messages                  | send_messages                      | PERMISSIVE | {public} | INSERT | null                                                                                                                                                                                                                             | ((sender_id = ( SELECT auth.uid() AS uid)) AND (EXISTS ( SELECT 1
   FROM conversation_participants
  WHERE ((conversation_participants.conversation_id = messages.conversation_id) AND (conversation_participants.user_id = ( SELECT auth.uid() AS uid)))))) |



| section              | table_name                | column_name     | foreign_table_name | foreign_column_name |
| -------------------- | ------------------------- | --------------- | ------------------ | ------------------- |
| === FOREIGN KEYS === | conversation_participants | conversation_id | conversations      | id                  |
| === FOREIGN KEYS === | conversation_participants | user_id         | profiles           | id                  |
| === FOREIGN KEYS === | messages                  | conversation_id | conversations      | id                  |
| === FOREIGN KEYS === | messages                  | sender_id       | profiles           | id                  |


| section                 | table_name                | column_name     | data_type                | is_nullable | column_default    |
| ----------------------- | ------------------------- | --------------- | ------------------------ | ----------- | ----------------- |
| === TABLE STRUCTURE === | conversation_participants | id              | uuid                     | NO          | gen_random_uuid() |
| === TABLE STRUCTURE === | conversation_participants | conversation_id | uuid                     | NO          | null              |
| === TABLE STRUCTURE === | conversation_participants | user_id         | uuid                     | NO          | null              |
| === TABLE STRUCTURE === | conversation_participants | joined_at       | timestamp with time zone | YES         | now()             |
| === TABLE STRUCTURE === | conversation_participants | last_read_at    | timestamp with time zone | YES         | now()             |
| === TABLE STRUCTURE === | conversations             | id              | uuid                     | NO          | gen_random_uuid() |
| === TABLE STRUCTURE === | conversations             | created_at      | timestamp with time zone | YES         | now()             |
| === TABLE STRUCTURE === | conversations             | updated_at      | timestamp with time zone | YES         | now()             |
| === TABLE STRUCTURE === | messages                  | id              | uuid                     | NO          | gen_random_uuid() |
| === TABLE STRUCTURE === | messages                  | conversation_id | uuid                     | NO          | null              |
| === TABLE STRUCTURE === | messages                  | sender_id       | uuid                     | NO          | null              |
| === TABLE STRUCTURE === | messages                  | content         | text                     | NO          | null              |
| === TABLE STRUCTURE === | messages                  | created_at      | timestamp with time zone | YES         | now()             |
| === TABLE STRUCTURE === | messages                  | is_read         | boolean                  | YES         | false             |
| === TABLE STRUCTURE === | messages                  | message_type    | text                     | YES         | 'text'::text      |
| === TABLE STRUCTURE === | messages                  | voice_url       | text                     | YES         | null              |
| === TABLE STRUCTURE === | messages                  | voice_duration  | integer                  | YES         | null              |
| === TABLE STRUCTURE === | messages                  | waveform_data   | jsonb                    | YES         | null              |
| === TABLE STRUCTURE === | messages                  | media_url       | text                     | YES         | null              |
| === TABLE STRUCTURE === | messages                  | media_type      | text                     | YES         | null              |
